Integer, Steps, Result
7196,2,45254
7197,2,56265
7198,2,67276
7199,2,78287
7200,1,7227
7201,1,8228
7202,1,9229
7203,2,13431
7204,2,24442
7205,2,35453
7206,2,46464
7207,2,57475
7208,2,68486
7209,2,79497
7210,1,7337
7211,1,8338
7212,1,9339
7213,2,14641
7214,2,25652
7215,2,36663
7216,2,47674
7217,2,58685
7218,2,69696
7219,4,665566
7220,1,7447
7221,1,8448
7222,1,9449
7223,2,15851
7224,2,26862
7225,2,37873
7226,2,48884
7227,0,7227
7228,4,449944
7229,13,927787729
7230,1,7557
7231,1,8558
7232,1,9559
7233,4,56265
7234,6,1136311
7235,5,497794
7236,3,99099
7237,4,233332
7238,4,475574
7240,1,7667
7241,1,8668
7242,1,9669
7243,6,233332
7244,12,52788725
7245,3,79497
7246,3,91619
7247,4,259952
7248,5,993399
7249,11,1771331771
7250,1,7777
7251,1,8778
7252,1,9779
7253,6,229922
7254,3,59895
7255,5,583385
7257,4,276672
7258,15,5233333325
7259,4,661166
7260,1,7887
7261,1,8888
7262,1,9889
7263,4,79497
7264,6,293392
7265,7,2786872
7266,7,12455421
7267,5,595595
7268,4,445544
7269,4,687786
7270,1,7997
7271,1,8998
7272,1,9999
7273,2,11011
7274,2,22022
7275,2,33033
7276,2,44044
7277,2,55055
7278,2,66066
7279,2,77077
7280,3,67276
7281,3,89298
7282,3,112211
7283,2,12221
7284,2,23232
7285,2,34243
7286,2,45254
7287,2,56265
7288,2,67276
7289,2,78287
7290,3,69696
7291,21,8813200023188
7292,3,125521
7293,2,13431
7294,1,12221
7295,2,35453
7296,2,46464
7297,2,57475
7298,2,68486
7299,2,79497
7300,1,7337
7301,1,8338
7302,1,9339
7303,2,14641
7304,2,25652
7305,2,36663
7306,2,47674
7307,2,58685
7308,2,69696
7309,4,665566
7310,1,7447
7311,1,8448
7312,1,9449
7313,2,15851
7314,2,26862
7315,2,37873
7316,2,48884
7317,2,59895
7318,4,449944
7319,13,927787729
7320,1,7557
7321,1,8558
7322,1,9559
7323,4,56265
7324,6,1136311
7325,5,497794
7326,3,99099
7327,4,233332
7328,4,475574
7330,1,7667
7331,1,8668
7332,1,9669
7333,6,233332
7334,12,52788725
7335,3,79497
7336,3,91619
7337,0,7337
7338,5,993399
7339,11,1771331771
7340,1,7777
7341,1,8778
7342,1,9779
7343,6,229922
7344,3,59895
7345,5,583385
7347,4,276672
7348,15,5233333325
7349,4,661166
7350,1,7887
7351,1,8888
7352,1,9889
7353,4,79497
7354,6,293392
7355,7,2786872
7356,7,12455421
7357,5,595595
7358,4,445544
7359,4,687786
7360,1,7997
7361,1,8998
7362,1,9999
7363,2,11011
7364,2,22022
7365,2,33033
7366,2,44044
7367,2,55055
7368,2,66066
7369,2,77077
7370,3,67276
7371,3,89298
7372,3,112211
7373,2,12221
7374,2,23232
7375,2,34243
7376,2,45254
7377,2,56265
7378,2,67276
7379,2,78287
7380,3,69696
7381,21,8813200023188
7382,3,125521
7383,2,13431
7384,1,12221
7385,2,35453
7386,2,46464
7387,2,57475
7388,2,68486
7389,2,79497
7390,5,475574
7391,9,88555588
7392,3,138831
7393,2,14641
7394,2,25652
7395,2,36663
7396,2,47674
7397,2,58685
7398,2,69696
7399,4,665566
7400,1,7447
7401,1,8448
7402,1,9449
7403,2,15851
7404,2,26862
7405,2,37873
7406,2,48884
7407,2,59895
7408,4,449944
7409,13,927787729
7410,1,7557
7411,1,8558
7412,1,9559
7413,4,56265
7414,6,1136311
7415,5,497794
7416,3,99099
7417,4,233332
7418,4,475574
7420,1,7667
7421,1,8668
7422,1,9669
7423,6,233332
7424,12,52788725
7425,3,79497
7426,3,91619
7427,4,259952
7428,5,993399
7429,11,1771331771
7430,1,7777
7431,1,8778
7432,1,9779
7433,6,229922
7434,3,59895
7435,5,583385
7437,4,276672
7438,15,5233333325
7439,4,661166
7440,1,7887
7441,1,8888
7442,1,9889
7443,4,79497
7444,6,293392
7445,7,2786872
7446,7,12455421
7447,0,7447
7448,4,445544
7449,4,687786
7450,1,7997
7451,1,8998
7452,1,9999
7453,2,11011
7454,2,22022
7455,2,33033
7456,2,44044
7457,2,55055
7458,2,66066
7459,2,77077
7460,3,67276
7461,3,89298
7462,3,112211
7463,2,12221
7464,2,23232
7465,2,34243
7466,2,45254
7467,2,56265
7468,2,67276
7469,2,78287
7470,3,69696
7471,21,8813200023188
7472,3,125521
7473,2,13431
7474,1,12221
7475,2,35453
7476,2,46464
7477,2,57475
7478,2,68486
7479,2,79497
7480,5,475574
7481,9,88555588
7482,3,138831
7483,2,14641
7484,2,25652
7485,2,36663
7486,2,47674
7487,2,58685
7488,2,69696
7489,4,665566
7490,16,5233333325
7492,4,293392
7493,2,15851
7494,2,26862
7495,2,37873
7496,2,48884
7497,2,59895
7498,4,449944
7499,13,927787729
7500,1,7557
7501,1,8558
7502,1,9559
7503,4,56265
7504,6,1136311
7505,5,497794
7506,3,99099
7507,4,233332
7508,4,475574
7510,1,7667
7511,1,8668
7512,1,9669
7513,6,233332
7514,12,52788725
7515,3,79497
7516,3,91619
7517,4,259952
7518,5,993399
7519,11,1771331771
7520,1,7777
7521,1,8778
7522,1,9779
7523,6,229922
7524,3,59895
7525,5,583385
7527,4,276672
7528,15,5233333325
7529,4,661166
7530,1,7887
7531,1,8888
7532,1,9889
7533,4,79497
7534,6,293392
7535,7,2786872
7536,7,12455421
7537,5,595595
7538,4,445544
7539,4,687786
7540,1,7997
7541,1,8998
7542,1,9999
7543,2,11011
7544,2,22022
7545,2,33033
7546,2,44044
7547,2,55055
7548,2,66066
7549,2,77077
7550,3,67276
7551,3,89298
7552,3,112211
7553,2,12221
7554,2,23232
7555,2,34243
7556,2,45254
7557,0,7557
7558,2,67276
7559,2,78287
7560,3,69696
7561,21,8813200023188
7562,3,125521
7563,2,13431
7564,1,12221
7565,2,35453
7566,2,46464
7567,2,57475
7568,2,68486
7569,2,79497
7570,5,475574
7571,9,88555588
7572,3,138831
7573,2,14641
7574,2,25652
7575,2,36663
7576,2,47674
7577,2,58685
7578,2,69696
7579,4,665566
7580,16,5233333325
7582,4,293392
7583,2,15851
7584,2,26862
7585,2,37873
7586,2,48884
7587,2,59895
7588,4,449944
7589,13,927787729
7590,3,66066
7591,3,88088
7592,3,155551
7593,4,56265
7594,6,1136311
7595,5,497794
7596,3,99099
7597,4,233332
7598,4,475574
7600,1,7667
7601,1,8668
7602,1,9669
7603,6,233332
7604,12,52788725
7605,3,79497
7606,3,91619
7607,4,259952
7608,5,993399
7609,11,1771331771
7610,1,7777
7611,1,8778
7612,1,9779
7613,6,229922
7614,3,59895
7615,5,583385
7617,4,276672
7618,15,5233333325
7619,4,661166
7620,1,7887
7621,1,8888
7622,1,9889
7623,4,79497
7624,6,293392
7625,7,2786872
7626,7,12455421
7627,5,595595
7628,4,445544
7629,4,687786
7630,1,7997
7631,1,8998
7632,1,9999
7633,2,11011
7634,2,22022
7635,2,33033
7636,2,44044
7637,2,55055
7638,2,66066
7639,2,77077
7640,3,67276
7641,3,89298
7642,3,112211
7643,2,12221
7644,2,23232
7645,2,34243
7646,2,45254
7647,2,56265
7648,2,67276
7649,2,78287
7650,3,69696
7651,21,8813200023188
7652,3,125521
7653,2,13431
7654,1,12221
7655,2,35453
7656,2,46464
7657,2,57475
7658,2,68486
7659,2,79497
7660,5,475574
7661,9,88555588
7662,3,138831
7663,2,14641
7664,2,25652
7665,2,36663
7666,2,47674
7667,0,7667
7668,2,69696
7669,4,665566
7670,16,5233333325
7672,4,293392
7673,2,15851
7674,2,26862
7675,2,37873
7676,2,48884
7677,2,59895
7678,4,449944
7679,13,927787729
7680,3,66066
7681,3,88088
7682,3,155551
7683,4,56265
7684,6,1136311
7685,5,497794
7686,3,99099
7687,4,233332
7688,4,475574
7690,3,68486
7691,5,881188
7692,3,168861
7693,6,233332
7694,12,52788725
7695,3,79497
7696,3,91619
7697,4,259952
7698,5,993399
7699,11,1771331771
7700,1,7777
7701,1,8778
7702,1,9779
7703,6,229922
7704,3,59895
7705,5,583385
7707,4,276672
7708,15,5233333325
7709,4,661166
7710,1,7887
7711,1,8888
7712,1,9889
7713,4,79497
7714,6,293392
7715,7,2786872
7716,7,12455421
7717,5,595595
7718,4,445544
7719,4,687786
7720,1,7997
7721,1,8998
7722,1,9999
7723,2,11011
7724,2,22022
7725,2,33033
7726,2,44044
7727,2,55055
7728,2,66066
7729,2,77077
7730,3,67276
7731,3,89298
7732,3,112211
7733,2,12221
7734,2,23232
7735,2,34243
7736,2,45254
7737,2,56265
7738,2,67276
7739,2,78287
7740,3,69696
7741,21,8813200023188
7742,3,125521
7743,2,13431
7744,1,12221
7745,2,35453
7746,2,46464
7747,2,57475
7748,2,68486
7749,2,79497
7750,5,475574
7751,9,88555588
7752,3,138831
7753,2,14641
7754,2,25652
7755,2,36663
7756,2,47674
7757,2,58685
7758,2,69696
7759,4,665566
7760,16,5233333325
7762,4,293392
7763,2,15851
7764,2,26862
7765,2,37873
7766,2,48884
7767,2,59895
7768,4,449944
7769,13,927787729
7770,3,66066
7771,3,88088
7772,3,155551
7773,4,56265
7774,6,1136311
7775,5,497794
7776,3,99099
7777,0,7777
7778,4,475574
7780,3,68486
7781,5,881188
7782,3,168861
7783,6,233332
7784,12,52788725
7785,3,79497
7786,3,91619
7787,4,259952
7788,5,993399
7789,11,1771331771
7790,5,449944
7791,13,8836886388
7792,18,89540004598
7793,6,229922
7794,3,59895
7795,5,583385
7797,4,276672
7798,15,5233333325
7799,4,661166
7800,1,7887
7801,1,8888
7802,1,9889
7803,4,79497
7804,6,293392
7805,7,2786872
7806,7,12455421
7807,5,595595
7808,4,445544
7809,4,687786
7810,1,7997
7811,1,8998
7812,1,9999
7813,2,11011
7814,2,22022
7815,2,33033
7816,2,44044
7817,2,55055
7818,2,66066
7819,2,77077
7820,3,67276
7821,3,89298
7822,3,112211
7823,2,12221
7824,2,23232
7825,2,34243
7826,2,45254
7827,2,56265
7828,2,67276
7829,2,78287
7830,3,69696
7831,21,8813200023188
7832,3,125521
7833,2,13431
7834,1,12221
7835,2,35453
7836,2,46464
7837,2,57475
7838,2,68486
7839,2,79497
7840,5,475574
7841,9,88555588
7842,3,138831
7843,2,14641
7844,2,25652
7845,2,36663
7846,2,47674
7847,2,58685
7848,2,69696
7849,4,665566
7850,16,5233333325
7852,4,293392
7853,2,15851
7854,2,26862
7855,2,37873
7856,2,48884
7857,2,59895
7858,4,449944
7859,13,927787729
7860,3,66066
7861,3,88088
7862,3,155551
7863,4,56265
7864,6,1136311
7865,5,497794
7866,3,99099
7867,4,233332
7868,4,475574
7870,3,68486
7871,5,881188
7872,3,168861
7873,6,233332
7874,12,52788725
7875,3,79497
7876,3,91619
7877,4,259952
7878,5,993399
7879,11,1771331771
7880,5,449944
7881,13,8836886388
7882,18,89540004598
7883,6,229922
7884,3,59895
7885,5,583385
7887,0,7887
7888,15,5233333325
7889,4,661166
7890,6,993399
7891,16,133697796331
7892,7,2322232
7893,4,79497
7894,6,293392
7895,7,2786872
7896,7,12455421
7897,5,595595
7898,4,445544
7899,4,687786
7900,1,7997
7901,1,8998
7902,1,9999
7903,2,11011
7904,2,22022
7905,2,33033
7906,2,44044
7907,2,55055
7908,2,66066
7909,2,77077
7910,3,67276
7911,3,89298
7912,3,112211
7913,2,12221
7914,2,23232
7915,2,34243
7916,2,45254
7917,2,56265
7918,2,67276
7919,2,78287
7920,3,69696
7921,21,8813200023188
7922,3,125521
7923,2,13431
7924,1,12221
7925,2,35453
7926,2,46464
7927,2,57475
7928,2,68486
7929,2,79497
7930,5,475574
7931,9,88555588
7932,3,138831
7933,2,14641
7934,2,25652
7935,2,36663
7936,2,47674
7937,2,58685
7938,2,69696
7939,4,665566
7940,16,5233333325
7942,4,293392
7943,2,15851
7944,2,26862
7945,2,37873
7946,2,48884
7947,2,59895
7948,4,449944
7949,13,927787729
7950,3,66066
7951,3,88088
7952,3,155551
7953,4,56265
7954,6,1136311
7955,5,497794
7956,3,99099
7957,4,233332
7958,4,475574
7960,3,68486
7961,5,881188
7962,3,168861
7963,6,233332
7964,12,52788725
7965,3,79497
7966,3,91619
7967,4,259952
7968,5,993399
7969,11,1771331771
7970,5,449944
7971,13,8836886388
7972,18,89540004598
7973,6,229922
7974,3,59895
7975,5,583385
7977,4,276672
7978,15,5233333325
7979,4,661166
7980,6,993399
7981,16,133697796331
7982,7,2322232
7983,4,79497
7984,6,293392
7985,7,2786872
7986,7,12455421
7987,5,595595
7988,4,445544
7989,4,687786
7990,5,445544
7992,15,8939779398
7993,7,712217
7994,9,2322232
7995,5,579975
7996,7,16699661
7997,0,7997
7998,20,16668488486661
7999,13,8911661198
8000,1,8008
8001,1,9009
8002,2,11011
8003,1,11011
8004,2,33033
8005,2,44044
8006,2,55055
8007,2,66066
8008,0,8008
8009,2,88088
8010,1,8118
8011,1,9119
8012,2,12221
8013,2,23232
8014,2,34243
8015,2,45254
8016,2,56265
8017,2,67276
8018,2,78287
8019,2,89298
8020,1,8228
8021,1,9229
8022,2,13431
8023,2,24442
8024,2,35453
8025,2,46464
8026,2,57475
8027,2,68486
8028,2,79497
8029,4,881188
8030,1,8338
8031,1,9339
8032,2,14641
8033,2,25652
8034,2,36663
8035,2,47674
8036,2,58685
8037,2,69696
8038,4,665566
8039,20,8813200023188
8040,1,8448
8041,1,9449
8042,2,15851
8043,2,26862
8044,2,37873
8045,2,48884
8046,2,59895
8047,4,449944
8048,13,927787729
8049,12,8836886388
8050,1,8558
8051,1,9559
8052,4,56265
8053,6,1136311
8054,5,497794
8055,3,99099
8056,4,233332
8057,4,475574
8059,8,88555588
8060,1,8668
8061,1,9669
8062,6,233332
8063,12,52788725
8064,3,79497
8065,3,91619
8066,4,259952
8067,5,993399
8068,11,1771331771
8069,15,133697796331
8070,1,8778
8071,1,9779
8072,6,229922
8073,3,59895
8074,5,583385
8076,4,276672
8077,15,5233333325
8078,4,661166
8080,1,8888
8081,1,9889
8082,4,79497
8083,6,293392
8084,7,2786872
8085,7,12455421
8086,5,595595
8087,4,445544
8088,4,687786
8090,1,8998
8091,1,9999
8092,2,11011
8093,2,22022
8094,2,33033
8095,2,44044
8096,2,55055
8097,2,66066
8098,2,77077
8099,2,88088
8100,1,8118
8101,1,9119
8102,2,12221
8103,2,23232
8104,2,34243
8105,2,45254
8106,2,56265
8107,2,67276
8108,2,78287
8109,2,89298
8110,1,8228
8111,1,9229
8112,2,13431
8113,2,24442
8114,2,35453
8115,2,46464
8116,2,57475
8117,2,68486
8118,0,8118
8119,4,881188
8120,1,8338
8121,1,9339
8122,2,14641
8123,2,25652
8124,2,36663
8125,2,47674
8126,2,58685
8127,2,69696
8128,4,665566
8129,20,8813200023188
8130,1,8448
8131,1,9449
8132,2,15851
8133,2,26862
8134,2,37873
8135,2,48884
8136,2,59895
8137,4,449944
8138,13,927787729
8139,12,8836886388
8140,1,8558
8141,1,9559
8142,4,56265
8143,6,1136311
8144,5,497794
8145,3,99099
8146,4,233332
8147,4,475574
8149,8,88555588
8150,1,8668
8151,1,9669
8152,6,233332
8153,12,52788725
8154,3,79497
8155,3,91619
8156,4,259952
8157,5,993399
8158,11,1771331771
8159,15,133697796331
8160,1,8778
8161,1,9779
8162,6,229922
8163,3,59895
8164,5,583385
8166,4,276672
8167,15,5233333325
8168,4,661166
8170,1,8888
8171,1,9889
8172,4,79497
8173,6,293392
8174,7,2786872
8175,7,12455421
8176,5,595595
8177,4,445544
8178,4,687786
8180,1,8998
8181,1,9999
8182,2,11011
8183,2,22022
8184,2,33033
8185,2,44044
8186,2,55055
8187,2,66066
8188,2,77077
8189,2,88088
8190,3,89298
8191,3,112211
8192,2,12221
8193,2,23232
8194,2,34243
8195,2,45254
8196,2,56265
8197,2,67276
8198,2,78287
8199,2,89298
8200,1,8228
8201,1,9229
8202,2,13431
8203,2,24442
8204,2,35453
8205,2,46464
8206,2,57475
8207,2,68486
8208,2,79497
8209,4,881188
8210,1,8338
8211,1,9339
8212,2,14641
8213,2,25652
8214,2,36663
8215,2,47674
8216,2,58685
8217,2,69696
8218,4,665566
8219,20,8813200023188
8220,1,8448
8221,1,9449
8222,2,15851
8223,2,26862
8224,2,37873
8225,2,48884
8226,2,59895
8227,4,449944
8228,0,8228
8229,12,8836886388
8230,1,8558
8231,1,9559
8232,4,56265
8233,6,1136311
8234,5,497794
8235,3,99099
8236,4,233332
8237,4,475574
8239,8,88555588
8240,1,8668
8241,1,9669
8242,6,233332
8243,12,52788725
8244,3,79497
8245,3,91619
8246,4,259952
8247,5,993399
8248,11,1771331771
8249,15,133697796331
8250,1,8778
8251,1,9779
8252,6,229922
8253,3,59895
8254,5,583385
8256,4,276672
8257,15,5233333325
8258,4,661166
8260,1,8888
8261,1,9889
8262,4,79497
8263,6,293392
8264,7,2786872
8265,7,12455421
8266,5,595595
8267,4,445544
8268,4,687786
8270,1,8998
8271,1,9999
8272,2,11011
8273,2,22022
8274,2,33033
8275,2,44044
8276,2,55055
8277,2,66066
8278,2,77077
8279,2,88088
8280,3,89298
8281,3,112211
8282,2,12221
8283,2,23232
8284,2,34243
8285,2,45254
8286,2,56265
8287,2,67276
8288,2,78287
8289,2,89298
8290,21,8813200023188
8291,3,125521
8292,2,13431
8293,1,12221
8294,2,35453
8295,2,46464
8296,2,57475
8297,2,68486
8298,2,79497
8299,4,881188
8300,1,8338
8301,1,9339
8302,2,14641
8303,2,25652
8304,2,36663
8305,2,47674
8306,2,58685
8307,2,69696
8308,4,665566
8309,20,8813200023188
8310,1,8448
8311,1,9449
8312,2,15851
8313,2,26862
8314,2,37873
8315,2,48884
8316,2,59895
8317,4,449944
8318,13,927787729
8319,12,8836886388
8320,1,8558
8321,1,9559
8322,4,56265
8323,6,1136311
8324,5,497794
8325,3,99099
8326,4,233332
8327,4,475574
8329,8,88555588
8330,1,8668
8331,1,9669
8332,6,233332
8333,12,52788725
8334,3,79497
8335,3,91619
8336,4,259952
8337,5,993399
8338,0,8338
8339,15,133697796331
8340,1,8778
8341,1,9779
8342,6,229922
8343,3,59895
8344,5,583385
8346,4,276672
8347,15,5233333325
8348,4,661166
8350,1,8888
8351,1,9889
8352,4,79497
8353,6,293392
8354,7,2786872
8355,7,12455421
8356,5,595595
8357,4,445544
8358,4,687786
8360,1,8998
8361,1,9999
8362,2,11011
8363,2,22022
8364,2,33033
8365,2,44044
8366,2,55055
8367,2,66066
8368,2,77077
8369,2,88088
8370,3,89298
8371,3,112211
8372,2,12221
8373,2,23232
8374,2,34243
8375,2,45254
8376,2,56265
8377,2,67276
8378,2,78287
8379,2,89298
8380,21,8813200023188
8381,3,125521
8382,2,13431
8383,1,12221
8384,2,35453
8385,2,46464
8386,2,57475
8387,2,68486
8388,2,79497
8389,4,881188
8390,9,88555588
8391,3,138831
8392,2,14641
8393,2,25652
8394,2,36663
8395,2,47674
8396,2,58685
8397,2,69696
8398,4,665566
8399,20,8813200023188
8400,1,8448
8401,1,9449
8402,2,15851
8403,2,26862
8404,2,37873
8405,2,48884
8406,2,59895
8407,4,449944
8408,13,927787729
8409,12,8836886388
8410,1,8558
8411,1,9559
8412,4,56265
8413,6,1136311
8414,5,497794
8415,3,99099
8416,4,233332
8417,4,475574
8419,8,88555588
8420,1,8668
8421,1,9669
8422,6,233332
8423,12,52788725
8424,3,79497
8425,3,91619
8426,4,259952
8427,5,993399
8428,11,1771331771
8429,15,133697796331
8430,1,8778
8431,1,9779
8432,6,229922
8433,3,59895
8434,5,583385
8436,4,276672
8437,15,5233333325
8438,4,661166
8440,1,8888
8441,1,9889
8442,4,79497
8443,6,293392
8444,7,2786872
8445,7,12455421
8446,5,595595
8447,4,445544
8448,0,8448
8450,1,8998
8451,1,9999
8452,2,11011
8453,2,22022
8454,2,33033
8455,2,44044
8456,2,55055
8457,2,66066
8458,2,77077
8459,2,88088
8460,3,89298
8461,3,112211
8462,2,12221
8463,2,23232
8464,2,34243
8465,2,45254
8466,2,56265
8467,2,67276
8468,2,78287
8469,2,89298
8470,21,8813200023188
8471,3,125521
8472,2,13431
8473,1,12221
8474,2,35453
8475,2,46464
8476,2,57475
8477,2,68486
8478,2,79497
8479,4,881188
8480,9,88555588
8481,3,138831
8482,2,14641
8483,2,25652
8484,2,36663
8485,2,47674
8486,2,58685
8487,2,69696
8488,4,665566
8489,20,8813200023188
8491,4,293392
8492,2,15851
8493,2,26862
8494,2,37873
8495,2,48884
8496,2,59895
8497,4,449944
8498,13,927787729
8499,12,8836886388
8500,1,8558
8501,1,9559
8502,4,56265
8503,6,1136311
8504,5,497794
8505,3,99099
8506,4,233332
8507,4,475574
8509,8,88555588
8510,1,8668
8511,1,9669
8512,6,233332
8513,12,52788725
8514,3,79497
8515,3,91619
8516,4,259952
8517,5,993399
8518,11,1771331771
8519,15,133697796331
8520,1,8778
8521,1,9779
8522,6,229922
8523,3,59895
8524,5,583385
8526,4,276672
8527,15,5233333325
8528,4,661166
8530,1,8888
8531,1,9889
8532,4,79497
8533,6,293392
8534,7,2786872
8535,7,12455421
8536,5,595595
8537,4,445544
8538,4,687786
8540,1,8998
8541,1,9999
8542,2,11011
8543,2,22022
8544,2,33033
8545,2,44044
8546,2,55055
8547,2,66066
8548,2,77077
8549,2,88088
8550,3,89298
8551,3,112211
8552,2,12221
8553,2,23232
8554,2,34243
8555,2,45254
8556,2,56265
8557,2,67276
8558,0,8558
8559,2,89298
8560,21,8813200023188
8561,3,125521
8562,2,13431
8563,1,12221
8564,2,35453
8565,2,46464
8566,2,57475
8567,2,68486
8568,2,79497
8569,4,881188
8570,9,88555588
8571,3,138831
8572,2,14641
8573,2,25652
8574,2,36663
8575,2,47674
8576,2,58685
8577,2,69696
8578,4,665566
8579,20,8813200023188
8581,4,293392
8582,2,15851
8583,2,26862
8584,2,37873
8585,2,48884
8586,2,59895
8587,4,449944
8588,13,927787729
8589,12,8836886388
8590,3,88088
8591,3,155551
8592,4,56265
8593,6,1136311
8594,5,497794
8595,3,99099
8596,4,233332
8597,4,475574
8599,8,88555588
8600,1,8668
8601,1,9669
8602,6,233332
8603,12,52788725
8604,3,79497
8605,3,91619
8606,4,259952
8607,5,993399
8608,11,1771331771
8609,15,133697796331
8610,1,8778
8611,1,9779
8612,6,229922
8613,3,59895
8614,5,583385
8616,4,276672
8617,15,5233333325
8618,4,661166
8620,1,8888
8621,1,9889
8622,4,79497
8623,6,293392
8624,7,2786872
8625,7,12455421
8626,5,595595
8627,4,445544
8628,4,687786
8630,1,8998
8631,1,9999
8632,2,11011
8633,2,22022
8634,2,33033
8635,2,44044
8636,2,55055
8637,2,66066
8638,2,77077
8639,2,88088
8640,3,89298
8641,3,112211
8642,2,12221
8643,2,23232
8644,2,34243
8645,2,45254
8646,2,56265
8647,2,67276
8648,2,78287
8649,2,89298
8650,21,8813200023188
8651,3,125521
8652,2,13431
8653,1,12221
8654,2,35453
8655,2,46464
8656,2,57475
8657,2,68486
8658,2,79497
8659,4,881188
8660,9,88555588
8661,3,138831
8662,2,14641
8663,2,25652
8664,2,36663
8665,2,47674
8666,2,58685
8667,2,69696
8668,0,8668
8669,20,8813200023188
8671,4,293392
8672,2,15851
8673,2,26862
8674,2,37873
8675,2,48884
8676,2,59895
8677,4,449944
8678,13,927787729
8679,12,8836886388
8680,3,88088
8681,3,155551
8682,4,56265
8683,6,1136311
8684,5,497794
8685,3,99099
8686,4,233332
8687,4,475574
8689,8,88555588
8690,5,881188
8691,3,168861
8692,6,233332
8693,12,52788725
8694,3,79497
8695,3,91619
8696,4,259952
8697,5,993399
8698,11,1771331771
8699,15,133697796331
8700,1,8778
8701,1,9779
8702,6,229922
8703,3,59895
8704,5,583385
8706,4,276672
8707,15,5233333325
8708,4,661166
8710,1,8888
8711,1,9889
8712,4,79497
8713,6,293392
8714,7,2786872
8715,7,12455421
8716,5,595595
8717,4,445544
8718,4,687786
8720,1,8998
8721,1,9999
8722,2,11011
8723,2,22022
8724,2,33033
8725,2,44044
8726,2,55055
8727,2,66066
8728,2,77077
8729,2,88088
8730,3,89298
8731,3,112211
8732,2,12221
8733,2,23232
8734,2,34243
8735,2,45254
8736,2,56265
8737,2,67276
8738,2,78287
8739,2,89298
8740,21,8813200023188
8741,3,125521
8742,2,13431
8743,1,12221
8744,2,35453
8745,2,46464
8746,2,57475
8747,2,68486
8748,2,79497
8749,4,881188
8750,9,88555588
8751,3,138831
8752,2,14641
8753,2,25652
8754,2,36663
8755,2,47674
8756,2,58685
8757,2,69696
8758,4,665566
8759,20,8813200023188
8761,4,293392
8762,2,15851
8763,2,26862
8764,2,37873
8765,2,48884
8766,2,59895
8767,4,449944
8768,13,927787729
8769,12,8836886388
8770,3,88088
8771,3,155551
8772,4,56265
8773,6,1136311
8774,5,497794
8775,3,99099
8776,4,233332
8777,4,475574
8778,0,8778
8779,8,88555588
8780,5,881188
8781,3,168861
8782,6,233332
8783,12,52788725
8784,3,79497
8785,3,91619
8786,4,259952
8787,5,993399
8788,11,1771331771
8789,15,133697796331
8790,13,8836886388
8791,18,89540004598
8792,6,229922
8793,3,59895
8794,5,583385
8796,4,276672
8797,15,5233333325
8798,4,661166
8800,1,8888
8801,1,9889
8802,4,79497
8803,6,293392
8804,7,2786872
8805,7,12455421
8806,5,595595
8807,4,445544
8808,4,687786
8810,1,8998
8811,1,9999
8812,2,11011
8813,2,22022
8814,2,33033
8815,2,44044
8816,2,55055
8817,2,66066
8818,2,77077
8819,2,88088
8820,3,89298
8821,3,112211
8822,2,12221
8823,2,23232
8824,2,34243
8825,2,45254
8826,2,56265
8827,2,67276
8828,2,78287
8829,2,89298
8830,21,8813200023188
8831,3,125521
8832,2,13431
8833,1,12221
8834,2,35453
8835,2,46464
8836,2,57475
8837,2,68486
8838,2,79497
8839,4,881188
8840,9,88555588
8841,3,138831
8842,2,14641
8843,2,25652
8844,2,36663
8845,2,47674
8846,2,58685
8847,2,69696
8848,4,665566
8849,20,8813200023188
8851,4,293392
8852,2,15851
8853,2,26862
8854,2,37873
8855,2,48884
8856,2,59895
8857,4,449944
8858,13,927787729
8859,12,8836886388
8860,3,88088
8861,3,155551
8862,4,56265
8863,6,1136311
8864,5,497794
8865,3,99099
8866,4,233332
8867,4,475574
8869,8,88555588
8870,5,881188
8871,3,168861
8872,6,233332
8873,12,52788725
8874,3,79497
8875,3,91619
8876,4,259952
8877,5,993399
8878,11,1771331771
8879,15,133697796331
8880,13,8836886388
8881,18,89540004598
8882,6,229922
8883,3,59895
8884,5,583385
8886,4,276672
8887,15,5233333325
8888,0,8888
8890,16,133697796331
8891,7,2322232
8892,4,79497
8893,6,293392
8894,7,2786872
8895,7,12455421
8896,5,595595
8897,4,445544
8898,4,687786
8900,1,8998
8901,1,9999
8902,2,11011
8903,2,22022
8904,2,33033
8905,2,44044
8906,2,55055
8907,2,66066
8908,2,77077
8909,2,88088
8910,3,89298
8911,3,112211
8912,2,12221
8913,2,23232
8914,2,34243
8915,2,45254
8916,2,56265
8917,2,67276
8918,2,78287
8919,2,89298
8920,21,8813200023188
8921,3,125521
8922,2,13431
8923,1,12221
8924,2,35453
8925,2,46464
8926,2,57475
8927,2,68486
8928,2,79497
8929,4,881188
8930,9,88555588
8931,3,138831
8932,2,14641
8933,2,25652
8934,2,36663
8935,2,47674
8936,2,58685
8937,2,69696
8938,4,665566
8939,20,8813200023188
8941,4,293392
8942,2,15851
8943,2,26862
8944,2,37873
8945,2,48884
8946,2,59895
8947,4,449944
8948,13,927787729
8949,12,8836886388
8950,3,88088
8951,3,155551
8952,4,56265
8953,6,1136311
8954,5,497794
8955,3,99099
8956,4,233332
8957,4,475574
8959,8,88555588
8960,5,881188
8961,3,168861
8962,6,233332
8963,12,52788725
8964,3,79497
8965,3,91619
8966,4,259952
8967,5,993399
8968,11,1771331771
